"code_module","code_presentation","id_student","id_site","date","sum_click"
"EEE","2013J","605361","551012","-8","3"
"FFF","2014J","648365","882720","195","1"
"FFF","2014J","294219","883283","-17","1"
"BBB","2013J","157795","703732","135","3"
"BBB","2013B","416654","542811","105","2"
"EEE","2013J","571620","551011","82","1"
"FFF","2014J","636565","882955","194","1"
"BBB","2013J","617116","703901","163","9"
"DDD","2013J","594164","674132","106","1"
"AAA","2014J","323370","877030","231","2"
"FFF","2014B","622218","779699","26","1"
"FFF","2014J","697878","883062","17","2"
"FFF","2013J","574735","716238","58","2"
"FFF","2013J","585033","716431","170","27"
"CCC","2014B","282193","729798","136","7"
"FFF","2013B","554761","527197","179","2"
"DDD","2013B","540298","547951","-6","1"
"CCC","2014J","589634","909231","3","2"
"CCC","2014B","632506","730007","-10","2"
"FFF","2014J","431139","883062","215","1"
"EEE","2014J","630541","832760","166","1"
"FFF","2014B","626828","779438","223","9"
"BBB","2013B","532512","542811","13","4"
"FFF","2013J","323984","716431","157","1"
"CCC","2014J","610019","909234","30","1"
"BBB","2013B","537572","543058","4","1"
"FFF","2013B","558098","527107","86","1"
"CCC","2014J","694212","909013","66","2"
"BBB","2013J","2455066","703732","205","16"
"BBB","2013B","263499","542797","52","6"
"BBB","2014J","678995","913602","52","1"
"EEE","2013J","604378","551011","15","3"
"CCC","2014B","561559","729671","11","4"
"BBB","2013J","2280314","703741","94","4"
"FFF","2013B","323809","527156","-18","2"
"DDD","2013J","567176","673537","-6","3"
"DDD","2013B","470921","547303","37","6"
"DDD","2014J","2641935","813952","148","1"
"CCC","2014J","474628","909039","136","1"
"DDD","2013B","550064","547545","150","3"
"CCC","2014J","689855","909032","241","1"
"BBB","2013J","582394","703732","185","1"
"FFF","2013J","2304417","716216","53","2"
"FFF","2013J","590188","716256","229","1"
"FFF","2013J","593022","716253","135","1"
"CCC","2014J","519116","909326","0","1"
"CCC","2014J","644242","909085","119","48"
"DDD","2013B","557694","547619","204","1"
"EEE","2014J","647888","973720","165","1"
"DDD","2013J","2473456","673519","161","2"
"CCC","2014B","501339","729844","28","2"
"DDD","2014J","596322","813701","229","1"
"FFF","2013B","546439","527446","86","1"
"FFF","2014J","601271","883043","45","1"
"FFF","2014J","649952","883092","106","1"
"FFF","2013B","544850","526721","125","1"
"AAA","2013J","2342426","546883","131","1"
"EEE","2013J","1861793","551012","162","4"
"EEE","2013J","599478","551072","159","3"
"EEE","2014J","641200","832565","247","4"
"BBB","2014B","629619","768336","218","2"
"DDD","2013B","546826","547303","46","1"
"BBB","2013J","599037","703732","231","2"
"CCC","2014J","262385","909013","175","1"
"BBB","2014B","446650","768397","28","2"
"FFF","2014J","644508","882617","44","2"
"DDD","2013B","555772","547902","24","1"
"FFF","2013J","2143739","716270","231","2"
"DDD","2013J","517093","674132","225","3"
"FFF","2014J","656360","882545","3","9"
"FFF","2013B","119353","527336","48","1"
"FFF","2014J","650251","883246","241","1"
"CCC","2014B","631583","730075","65","1"
"FFF","2014J","577533","882982","170","1"
"FFF","2014J","676610","883260","228","1"
"BBB","2014J","541476","913473","22","11"
"EEE","2014J","410592","832565","76","3"
"AAA","2014J","1970390","877015","57","8"
"EEE","2014J","613953","832713","195","23"
"DDD","2014J","595310","814203","-5","1"
"FFF","2013J","593904","716238","17","1"
"FFF","2014J","553813","882617","22","22"
"FFF","2013J","168229","716727","185","3"
"EEE","2013J","1994610","551161","12","1"
"FFF","2014B","634536","779075","19","3"
"FFF","2014J","1818385","882587","228","2"
"CCC","2014B","631216","729671","-11","1"
"FFF","2014J","434476","882545","154","3"
"BBB","2014J","699488","913466","58","1"
"EEE","2014B","256867","790822","145","5"
"CCC","2014J","586762","909013","104","9"
"DDD","2013J","595601","674362","5","1"
"GGG","2014J","618253","897051","0","1"
"FFF","2013B","494622","527447","128","1"
"CCC","2014J","572537","909232","10","1"
"BBB","2014J","142324","942393","92","1"
"DDD","2014J","643758","813940","143","1"
"BBB","2014B","634304","768397","10","1"
"BBB","2013J","613200","703737","159","1"
"FFF","2013B","510186","527105","74","1"
"FFF","2014J","575069","882617","19","1"
"EEE","2014J","241728","832780","37","2"
"DDD","2014J","334048","814300","61","1"
"DDD","2014J","690192","814280","121","1"
"DDD","2014B","328123","772729","17","5"
"BBB","2013J","565513","703732","94","7"
"FFF","2013B","543643","527115","140","1"
"BBB","2014B","582742","768771","0","1"
"CCC","2014B","1440467","729678","94","2"
"CCC","2014J","598299","909327","96","1"
"DDD","2013J","571951","673731","165","3"
"BBB","2014J","602570","913473","81","3"
"BBB","2014J","300819","913473","149","3"
"GGG","2014B","613691","798620","-2","17"
"FFF","2014J","2316717","882563","93","6"
"DDD","2013J","594507","673731","191","11"
"FFF","2013B","510186","527203","19","5"
"CCC","2014B","305876","729671","67","6"
"FFF","2013J","594376","716324","114","1"
"FFF","2013B","514969","526845","2","1"
"EEE","2013J","504492","551128","137","2"
"EEE","2014J","532579","832566","117","3"
"BBB","2014J","610385","913515","187","1"
"FFF","2013B","559760","526738","74","18"
"FFF","2014J","612842","882537","92","6"
"FFF","2013B","528270","526721","87","1"
"DDD","2014J","685697","813956","-5","1"
"FFF","2014J","689260","883084","56","2"
"FFF","2013J","2534165","716440","53","1"
"FFF","2014J","580459","882717","188","1"
"GGG","2013J","587161","661573","170","13"
"AAA","2013J","1970390","546649","174","6"
"BBB","2013B","445065","542864","220","10"
"FFF","2013J","594162","716671","5","3"
"CCC","2014B","2498388","729682","100","1"
"EEE","2014J","651828","832566","149","1"
"FFF","2014B","632895","779369","103","1"
"BBB","2014B","629504","768348","80","4"
"EEE","2013J","2134237","551039","148","5"
"FFF","2014J","684981","882551","1","3"
"EEE","2014J","655396","832565","219","1"
"FFF","2013J","586281","716678","-3","1"
"DDD","2014B","629877","772729","41","2"
"BBB","2014J","675526","913466","105","4"
"DDD","2013J","392890","674433","16","1"
"BBB","2013B","295754","543058","191","2"
"FFF","2014J","536963","882663","17","1"
"FFF","2013J","602792","716219","18","7"
"FFF","2013B","526060","527140","13","1"
"FFF","2014B","368675","779438","215","23"
"CCC","2014J","1078701","909087","7","65"
"FFF","2013J","2218693","716899","147","1"
"FFF","2013B","544249","527114","161","2"
"DDD","2013B","533877","547276","101","1"
"DDD","2013B","550545","547946","117","1"
"FFF","2014J","657220","882537","22","3"
"DDD","2014B","626018","772705","158","1"
"FFF","2013J","571650","716216","10","1"
"BBB","2014B","630823","768346","99","1"
"FFF","2013J","565849","716660","225","8"
"FFF","2014J","537811","882551","61","1"
"DDD","2013J","522473","673519","89","2"
"GGG","2014B","626317","798738","88","1"
"DDD","2014B","626607","772729","21","2"
"FFF","2013B","534913","527376","89","1"
"FFF","2014J","689924","882571","239","1"
"EEE","2014B","2520067","790732","12","2"
"FFF","2013J","516095","716262","231","2"
"BBB","2013B","521096","542864","17","11"
"EEE","2014J","699135","832567","55","5"
"DDD","2014J","642474","813701","191","6"
"FFF","2014J","434476","883092","69","1"
"BBB","2014J","683145","913515","179","26"
"FFF","2014J","369450","882587","207","3"
"CCC","2014J","492357","909018","19","1"
"FFF","2013J","291745","716238","-15","10"
"DDD","2013J","599737","673521","233","1"
"DDD","2013B","2581822","547838","119","1"
"CCC","2014B","107339","729842","196","10"
"DDD","2014J","699417","813708","166","1"
"DDD","2014J","653793","813931","22","1"
"EEE","2014J","656010","832679","111","2"
"FFF","2013J","581836","716643","69","1"
"AAA","2013J","2364471","546654","20","2"
"CCC","2014B","573377","730007","64","2"
"BBB","2014J","569981","913502","102","2"
"EEE","2014J","643514","832566","105","1"
"FFF","2013J","581486","716216","0","4"
"CCC","2014B","477067","729793","133","6"
"BBB","2014J","588062","913478","23","1"
"CCC","2014B","129638","729789","-11","1"
"DDD","2014J","561904","814040","128","1"
"DDD","2013B","157298","547954","78","1"
"FFF","2013J","2639319","716247","89","6"
"GGG","2014B","633923","798622","177","1"
"DDD","2014B","416008","772729","152","2"
"BBB","2014B","621301","768336","207","3"
"DDD","2013J","2446109","673522","87","1"
"EEE","2014J","686564","832665","37","11"
"GGG","2014B","634986","798622","-8","2"
"BBB","2013B","553502","542811","98","1"
"FFF","2013B","527225","527353","-9","1"
"FFF","2014J","493793","882537","139","4"
"FFF","2013J","592007","716318","2","1"
"FFF","2014B","371168","779080","200","3"
"FFF","2013B","43273","527388","87","2"
"FFF","2013J","569507","716238","108","13"
"BBB","2013B","544881","542893","124","1"
"FFF","2014J","656353","883302","237","4"
"FFF","2014J","628149","882976","32","1"
"FFF","2014B","597662","779620","9","2"
"CCC","2014J","512259","909240","6","1"
"BBB","2014B","568968","768351","16","3"
"FFF","2014J","1677677","882674","11","1"
"BBB","2014J","547788","913521","234","1"
"EEE","2014J","536984","832726","8","1"
"CCC","2014J","616386","909018","261","1"
"AAA","2013J","291334","546653","108","3"
"DDD","2014B","629632","772705","75","2"
"FFF","2013B","548573","527203","103","1"
"CCC","2014B","2410519","729671","-13","5"
"EEE","2014J","649713","973719","157","2"
"DDD","2013J","599577","674100","84","1"
"FFF","2014J","194163","882609","197","1"
"FFF","2014J","682539","882975","72","1"
"AAA","2013J","110175","546871","1","2"
"DDD","2014B","627581","773080","18","2"
"FFF","2014B","2689210","779075","127","3"
"FFF","2014J","644936","882937","220","1"
"AAA","2014J","2165164","877030","10","3"
"BBB","2013B","544500","542808","54","1"
"FFF","2013J","579278","716766","232","2"
"CCC","2014J","336014","909066","-4","1"
"EEE","2013J","1053702","551072","154","1"
"DDD","2013J","581138","673731","161","5"
"CCC","2014J","591230","909018","29","1"
"DDD","2014J","575380","813706","20","5"
"BBB","2014B","614583","768351","208","3"
"FFF","2013B","500230","527507","150","1"
"CCC","2014J","569944","909013","19","2"
"CCC","2014J","657285","909018","264","1"
"GGG","2014J","682123","897084","13","1"
"FFF","2014B","136054","779433","224","31"
"FFF","2014J","636314","882602","2","1"
"CCC","2014J","555498","909088","212","33"
"FFF","2014J","656353","882551","4","3"
"DDD","2014B","522840","773471","139","1"
"FFF","2013J","2226620","716669","46","1"
"EEE","2013J","559645","551011","-5","1"
"GGG","2013J","571458","661713","214","1"
"FFF","2014J","644210","882628","165","10"
"FFF","2014B","618015","779089","31","2"
"DDD","2013B","481549","547272","-5","6"
"FFF","2013J","518544","716258","228","1"
"CCC","2014J","630905","1011842","201","1"
"FFF","2014J","139206","883282","5","1"
"CCC","2014J","1945240","909071","92","1"
"EEE","2014B","2632165","790732","173","2"
"FFF","2013J","2595641","716270","235","1"
"EEE","2014J","378825","832712","-14","1"
"BBB","2014J","683779","913468","21","1"
"FFF","2014B","634430","779746","144","2"
"BBB","2014B","355147","768348","0","2"
"FFF","2014J","641404","882923","-1","2"
"DDD","2013J","573602","673537","85","2"
"EEE","2013J","246060","551128","224","1"
"FFF","2013J","597715","716238","25","4"
"BBB","2013B","480507","542810","115","2"
"FFF","2013J","584040","716440","110","63"
"DDD","2013B","66579","547848","23","1"
"FFF","2013B","544212","527114","169","2"
"EEE","2013J","2623263","551073","139","1"
"CCC","2014J","644974","909270","167","1"
"DDD","2013B","465764","547946","143","2"
"EEE","2014B","464724","790833","76","2"
"BBB","2014B","2541388","768472","0","1"
"GGG","2014B","447475","798620","59","11"
"CCC","2014J","695946","909037","53","1"
"FFF","2014B","606870","779089","-16","1"
"BBB","2013J","551234","703732","58","16"
"EEE","2014B","594131","790838","45","2"
"FFF","2014J","594122","882537","190","8"
"FFF","2014J","680464","882638","163","1"
"BBB","2013J","2455066","703740","143","1"
"FFF","2013B","2387054","527515","3","2"
"FFF","2013B","511762","526721","131","11"
"BBB","2013B","2322342","543055","153","1"
"DDD","2014J","681923","813701","136","2"
"EEE","2013J","2255516","551162","53","3"
"FFF","2013B","534037","527231","-11","1"
"CCC","2014B","2187422","729796","227","1"
"FFF","2013B","2281483","527125","154","2"
"DDD","2013B","466216","547303","183","2"
"FFF","2014B","629291","779652","149","4"
"DDD","2014J","572430","814043","240","1"
"FFF","2013J","331417","716783","177","1"
"CCC","2014B","406908","730069","5","1"
"BBB","2013B","532512","542811","57","2"
"FFF","2013J","323984","716219","234","2"
"EEE","2014J","678860","832751","128","1"
"BBB","2013J","524790","703732","41","3"
"FFF","2013B","484947","527368","146","1"
"FFF","2013J","606712","716325","21","6"
"DDD","2013J","2686578","673519","122","1"
"BBB","2014J","637414","913473","131","2"
"BBB","2013J","597866","703737","17","2"
"DDD","2013B","412063","547895","52","1"
"DDD","2014B","622541","773279","3","1"
"AAA","2014J","155984","877081","53","7"
"GGG","2014J","656543","896951","200","1"
"BBB","2013B","488425","542864","-4","3"
"DDD","2014B","583713","773183","9","1"
"FFF","2013B","551397","526738","21","6"
"FFF","2014J","682437","883047","87","1"
"FFF","2013J","559754","716433","131","3"
"CCC","2014J","348855","909098","229","1"
"DDD","2014J","649780","813701","188","1"
"FFF","2013B","550853","527507","12","2"
"FFF","2013J","517349","716219","230","2"
"FFF","2014B","629267","779368","117","3"
"FFF","2014J","642872","883092","143","1"
"DDD","2013J","2352039","673981","-7","1"
"FFF","2014J","310205","882545","192","1"
"FFF","2013J","584111","716249","187","6"
"DDD","2014B","630432","773119","201","1"
"FFF","2014B","625609","779586","-6","1"
"AAA","2013J","1758449","546874","-9","1"
"FFF","2013B","241166","527355","15","1"
"BBB","2014J","537194","913478","9","9"
"DDD","2013J","250163","673519","90","1"
"DDD","2014J","683091","813710","51","2"
"DDD","2013J","608638","674053","85","1"
"DDD","2013B","304734","547947","53","1"
"BBB","2013J","593427","703725","63","5"
"EEE","2014J","678929","832565","229","2"
"FFF","2013J","568592","716639","103","6"
"FFF","2013J","256905","716238","-11","2"
"FFF","2013J","502249","716238","94","2"
"EEE","2014J","650330","832565","99","6"
"FFF","2013J","1504653","716644","72","1"
"FFF","2013J","555498","716238","128","11"
"BBB","2013B","483952","542864","5","1"
"FFF","2014J","647841","883092","35","1"
"FFF","2013B","548459","527169","88","1"
"DDD","2014J","2057959","813710","219","1"
"CCC","2014J","561476","909013","169","2"
"FFF","2014J","689832","882537","241","3"
"FFF","2014J","696188","882580","52","1"
"BBB","2014J","583843","985230","194","3"
"FFF","2013B","1720712","526819","18","1"
"GGG","2013J","586324","661576","86","19"
"BBB","2013J","253577","703737","4","14"
"FFF","2013J","601389","716321","14","3"
"FFF","2014B","628995","779613","85","1"
"FFF","2014B","620112","779625","35","1"
"DDD","2013B","494919","547548","130","1"
"EEE","2014B","540509","790934","65","1"
"BBB","2013B","521430","543088","47","1"
"FFF","2013J","333710","716770","43","1"
"DDD","2013B","92775","547640","11","1"
"EEE","2014B","135330","790740","-11","23"
"FFF","2013B","431268","527130","50","1"
"FFF","2013J","570978","716344","96","1"
"DDD","2014J","681210","814093","-23","6"
"GGG","2014B","635506","798635","151","9"
"GGG","2013J","584299","661575","58","9"
"FFF","2014J","381257","882584","173","25"
"FFF","2014B","526821","779264","225","1"
"FFF","2013J","595235","716317","93","2"
"BBB","2014B","202394","768484","107","1"
"FFF","2014B","627622","779260","37","1"
"EEE","2014B","632083","790866","144","13"
"BBB","2014B","2687378","768340","204","1"
"EEE","2013J","482012","551010","0","3"
"DDD","2013J","509929","673537","238","1"
"FFF","2014J","383602","882674","4","1"
"DDD","2014B","626607","773202","157","1"
"DDD","2013B","480225","547916","20","1"
"CCC","2014B","242858","730007","31","1"
"EEE","2014J","685287","832654","-2","8"
"FFF","2013B","558628","526789","172","24"
"DDD","2014J","682385","813704","22","1"
"DDD","2013J","561807","674051","180","2"
"FFF","2014J","636469","883286","37","1"
"DDD","2013B","373126","547946","9","1"
"FFF","2014J","331789","937371","103","1"
"FFF","2013J","302566","716216","38","4"
"GGG","2014J","653867","896957","73","3"
"AAA","2014J","188278","877399","215","5"
"DDD","2013B","380341","547303","12","1"
